URL,ALLOWABLE
https://www.tamuk.edu/education/_files_COED/2018.CG.Syllabus.EDCG5347.Multicultural.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CG.Syllabus.EDCG5358.SchoolCounseling.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CG.Syllabus.EDCG5360.RuralMentalHealth.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CG.Syllabus.EDCG5362.Leadership.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CG.Syllabus.EDCG5366Internship.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CGSyllabus.EDCG5354.ProgramDevelopment.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.CGSyllabus.EDCG5357.Practicum.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.TBED.EdDBilingual.Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018.TBED.Graduate.Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018CVKarenFurgerson.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2018SteveBainCV.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019.CG.LaVonnesVita.docx,Yes
https://www.tamuk.edu/education/_files_COED/2019.CG.TAMUK.CMHC.Masters.Student.Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019.Fall.CG.TAMUK.CounselingFieldExperienceHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019.Fall.CG.TAMUKCMHCMastersStudentHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019.tbed.MASTERSBILINGHANDBOOK.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019CG.CounselingAnnualReportVitalStatisticsReport.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019CounselingAnnualReportVitalStatisticsReport.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2019_cg_CMHCMastersStudentHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2020.2021.CACREP.Annual.report.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2020.CEPS.FieldExperience.Handbook.Fall.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2020.CEPS.StudentTeacher.Handbook.Fall.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2020.EdAd.Principal.Internship.Handbook.Final.Version.January.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.18Characteristics.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.48hourDegreePlan.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.CMHCStudentHandbook10022020.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.CounselingPractciumFieldExperienceHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5310syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5312syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5315syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5315syllabus1.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5315syllabus2.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5321syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5321syllabus1.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5322syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5323syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5329syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5339syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5347syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5350syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5354syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5355syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5357syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5357syllabus1.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5358syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5360syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5362syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5366syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.EDCG5368syllabus.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.MatriculationRequirements1.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG.SupervisorTrainingPowerPoint.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG2018.2019annualreportandvitalstatistics.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.CG2019.2020annualreportandvitalstatistics.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.EDLC.Bain.CV.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.EDLC.Fedynich.CV.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2021.EDLC.Furgerson.CV.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2022.EDLC.AdultEd.Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2022.HKN.EmilyNorthCSRI.Poster.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2022.TBED.DiagnosticianCertificate.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2022.TBED.Program-Handbook.Educational.Diagnostician.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.CEPS.FBE.Field-SupervisorHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.CEPS.FBE.StudentHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.CG.CounselingPractiumFieldExperienceHandbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.Clinical-Students_Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.Clinical-Supervisor-Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.CMHC-Masters-Student-Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.Ed.Diag-Handbook.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.FBE-Handbook-Field-Supervisor.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.FBE-Handbook-Field-Supervisor1.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.FBE-Handbook-Students.pdf,Yes
https://www.tamuk.edu/education/_files_COED/2024.Principal-Handbook.pdf,Yes
https://www.tamuk.edu/employee-services/hr/benefits/ada.html,Yes
https://www.tamuk.edu/employee-services/_files/HR/ExternalEmploymentForm staff.pdf,Yes
https://www.tamuk.edu/employee-services/_files/HR/Faculty Consulting Form_0914.pdf,Yes
https://www.tamuk.edu/employee-services/_files/HR/newsletters/APR2021-Newsletter---Accessible.pdf,Yes
https://www.tamuk.edu/employee-services/_files/HR/newsletters/May-2021-Newsletter---Accessible.pdf,Yes
https://www.tamuk.edu/employee-services/_files/HR/newsletters/October-2021-Newsletter---Accessible.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/college-by-laws.html,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/2022-Noore-CV-Sept-v1.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/2023_Noore_CV.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Hosur_Resume-full-TAMUK---new.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Hosur_Resume-full-TAMUK.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/mahesh-hosur.html,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Noore_CV_DeanUGS_TAMUK.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Noore_CV_Dec_2023-update.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Noore_CV_Dec_2023.pdf,Yes
https://www.tamuk.edu/engineering/deansoffice/faculty-and-staff/Noore_CV_March-2023-Website.pdf,Yes
https://www.tamuk.edu/engineering/departments/chen/faculty-and-staff/chongwei-xia.html,Yes
https://www.tamuk.edu/engineering/departments/even/research/crest-ressaca.html,Yes
https://www.tamuk.edu/engineering/departments/mien/faculty_staff/RajMogiligidda.html,Yes
https://www.tamuk.edu/engineering/departments/mien/projects/Archives.html,Yes
https://www.tamuk.edu/engineering/institutes-research/Cyber-Intelligence-Minor/index.html,Yes
https://www.tamuk.edu/engineering/institutes-research/hpcc/current_projects.html,Yes
https://www.tamuk.edu/engineering/institutes-research/index.html,Yes
https://www.tamuk.edu/engineering/institutes-research/laboratory-based-robotics/courses-offered/robotics-1.html,Yes
https://www.tamuk.edu/engineering/institutes-research/laboratory-based-robotics/robotics-design-projects/robotics-1.html,Yes
https://www.tamuk.edu/engineering/institutes-research/MSEIP-MAST-to-STEM/index.html,Yes
https://www.tamuk.edu/engineering/institutes-research/NSF-HSI-Program/NSF-HSI.html,Yes
https://www.tamuk.edu/engineering/institutes-research/NSF-HSI-Program/TAMUK_HSI_Alam-Hosur_evltn-rprt_1st-yr_081420.pdf,Yes
https://www.tamuk.edu/engineering/institutes-research/USDA-HSI-MERIT/USDA-HSI_MERIT_Student_Researcher_Application_Form.pdf,Yes
https://www.tamuk.edu/engineering/institutes-research/USDA-HSI-MERIT/USDA_HSI_MERIT_Student_Researcher_Application_Form.docx,Yes
https://www.tamuk.edu/engineering/institutes-research/USDA-REEU/USDA-REEU-Docs/RE2AD-REEU-List-of-Projects_2024.pdf,Yes
https://www.tamuk.edu/engineering/institutes-research/USDA-REEU/USDA-REEU-Docs/REEU-List-of-Research-Projects_2022.pdf,Yes
https://www.tamuk.edu/engineering/institutes-research/USDA-REEU/USDA-REEU-Docs/USDA_RE2AD_REEU_List_of_Research_Projects_2023.pdf,Yes
https://www.tamuk.edu/engineering/jessc/cascade-project.html,Yes
https://www.tamuk.edu/engineering/_docs_CoE/deansoffice/forms/affirmative-action-activity-report-part-a.doc,Yes
https://www.tamuk.edu/engineering/_docs_CoE/deansoffice/forms/outside-employment-form.pdf,Yes
https://www.tamuk.edu/engineering/_docs_CoE/deansoffice/forms/thesis-manual.pdf,Yes
https://www.tamuk.edu/engineering/_docs_CoE/deansoffice/promotion-and-tenure-criteria.pdf,Yes
https://www.tamuk.edu/engineering/_docs_CoE/eecs/graduate-thesis-manual.pdf,Yes
https://www.tamuk.edu/engineering/_docs_CoE/even/EVEN_PhD_Program_Summary.pdf,Yes
https://www.tamuk.edu/engineering/_docs_CoE/even/newsletters/sep_nov_2013.pdf,Yes
https://www.tamuk.edu/enrollment-management/admission/future-students/admission-counselor/Mario-Saenz.html,Yes
https://www.tamuk.edu/enrollment-management/finaid/parents/index.html,Yes
https://www.tamuk.edu/enrollment-management/finaid/resources/consumer-information.html,Yes
https://www.tamuk.edu/enrollment-management/finaid/resources/determination-of-financial-need.html,Yes
https://www.tamuk.edu/enrollment-management/finaid/students/index.html,Yes
https://www.tamuk.edu/enrollment-management/_docs_EM/veterans-affairs/advisor-approval-form.pdf,Yes
https://www.tamuk.edu/finance/financial-services/business-services/student/business-office-holds.html,Yes
https://www.tamuk.edu/finance/its/support/TX-RAMP-Certified-Cloud-Products-3.1.24.xlsx,New Match
https://www.tamuk.edu/finance/its/_files_its/policydocs/29_01_99_K1_230_Risk_Management_of_Information_Resources_Procedure.pdf,Yes
https://www.tamuk.edu/finance/risk/_files_risk/safety-files/EmergencyOperationsPlan.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/budget/tamuk-athletic-fee-increase-request-justification-3-12-14.doc,Yes
https://www.tamuk.edu/finance/_files_finance/fpc/pdfs/Facility Design Guidelines June 2008.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/fpc/pdfs/Retention.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/forms/ContractTemplate-ArtistContractAddendum-1.doc,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/forms/ContractTemplate-ArtistContractAddendum.doc,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/procurementmanualfiles/manualfiles/P-200 HUB Policy.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/procurementmanualfiles/manualfiles/P-200-2007 HUB Policy.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/procurementmanualfiles/manualfiles/PP-032 EIR.pdf,Yes
https://www.tamuk.edu/finance/_files_finance/ssgs/procurementmanualfiles/ProurementManualRevised.pdf,Yes
https://www.tamuk.edu/finance/_images_finance/ssgs/staff/ProurementManualRevised-FY23.pdf,Yes
https://www.tamuk.edu/globalprograms/campus-resources/mou.html,Yes
https://www.tamuk.edu/globalprograms/student_programs/global_citizens.html,Yes
https://www.tamuk.edu/globalprograms/student_programs/scholarships.html,Yes
https://www.tamuk.edu/grad/current_students/Manuscript_Manual_Revised-01.19.2023-1.docx,Yes
https://www.tamuk.edu/grad/current_students/Manuscript_Manual_Revised-01.19.2023-11.docx,Yes
https://www.tamuk.edu/grad/current_students/Manuscript_Manual_Revised-01.19.2023-12.docx,Yes
https://www.tamuk.edu/grad/current_students/Manuscript_Manual_Revised-01.19.2023.docx,Yes
https://www.tamuk.edu/grad/grad_council/GFM.html,Yes
https://www.tamuk.edu/grad/_files/GS-Forms/Common_Examples.docx,Yes
https://www.tamuk.edu/grad/_files/GS-Forms/Manuscript_Manual.docx,Yes
https://www.tamuk.edu/grad/_files/Manuscript_Manual_Revised-01.19.2023.docx,Yes
https://www.tamuk.edu/greeks/cpc/College-Panhellenic-Council-Bylaws-Spring-23.pdf,Yes
https://www.tamuk.edu/greeks/ifc/CONSTITUTION-OF-THE-INTERFRATERNITY-COUNCIL-updated-1.17.23.pdf,Yes
https://www.tamuk.edu/greeks/parents.html,Yes
https://www.tamuk.edu/honors/_files_honors/HIP_Senior_Projects.pdf,Yes
https://www.tamuk.edu/honors/_files_honors/Honors_Independent_Projects.pdf,Yes
https://www.tamuk.edu/news/2020/09/NASA-awards-grant-to-Texas-AM-University-Kingsville.html,Yes
https://www.tamuk.edu/news/2021/04/School-of-Music-Professor-creates-performance-series-to-highlight-musicians.html,Yes
https://www.tamuk.edu/news/2021/04/Wildlife-Society-awards-students-faculty-at-virtual-ceremony.html,Yes
https://www.tamuk.edu/news/2021/06/Javelina-Alumni-Association-honors-Texas-AM-Kingsville-Alumni-with-awards.html,Yes
https://www.tamuk.edu/news/2021/06/Texas-AM-Kingsville-hosts-Texas-4-H-Livestock-Ambassador-Short-Course.html,Yes
https://www.tamuk.edu/news/2021/08/Texas-AM-Kingsville-faculty-receive-pins-from-ACUE-program.html,Yes
https://www.tamuk.edu/news/2022/05/Dr.-Greg-Sanders-receives-2022-24-Phi-Kappa-Phi-Artist-Award.html,Yes
https://www.tamuk.edu/news/2022/05/index.html,Yes
https://www.tamuk.edu/news/2022/05/Texas-AM-Kingsville-director-selected-for-Every-Learner-Equity-Advisory-Board.html,Yes
https://www.tamuk.edu/news/2022/09/Texas-AM-Kingsville-faculty-member-is-principal-investigator-for-573K-National-Science-Foundation-Grant.html,Yes
https://www.tamuk.edu/news/2022/index.html,Yes
https://www.tamuk.edu/news/2023/04/The-Hector-and-Gloria-Lopez-Foundation-awards-1.4-million-grant-benefiting-Texas-AM-Kingsville-first-generation-Latino-students.html,Yes
https://www.tamuk.edu/news/2024/02/Three-clarinet-performances-accepted-to-perform-at-Clarinetfest-in-Ireland.html,Yes
https://www.tamuk.edu/news/Arts-and-Sciences.html,Yes
https://www.tamuk.edu/news/Awards-Honors.html,Yes
https://www.tamuk.edu/ori/Maestro-related/Maestro-Guide-and-Resources.html,Yes
https://www.tamuk.edu/ori/Maestro-related/Maestro-STEM-Inclusion-Help-Guide.pdf,Yes
https://www.tamuk.edu/ori/News/Awards-Newsletter-Dec-2019-May-2020.pdf,Yes
https://www.tamuk.edu/ori/News/Newsletter.pdf,Yes
https://www.tamuk.edu/ori/Pre-Award/Budget-Preparation.html,Yes
https://www.tamuk.edu/ori/Research-Compliance/RC-EC.html,Yes
https://www.tamuk.edu/ori/_files/Pre-Award/JUNE-2023-LIMITED-SUBMISSION-LIST.pdf,Yes
https://www.tamuk.edu/ori/_files/Pre-Award/Limited-Submission-Opportunities/JUNE-2023-LIMITED-SUBMISSION-LIST_rev.pdf,Yes
https://www.tamuk.edu/ori/_files/Pre-Award/Limited-Submission-Opportunities/Limited-Submission-OpportunitiesJune2021.pdf,Yes
https://www.tamuk.edu/ori/_files/Pre-Award/Limited-Submission-Opportunities/Limited_Submission_Opportunities_2022.pdf,Yes
https://www.tamuk.edu/ori/_files/Pre-Award/Sponsor-Instructions-Templates/NIFAGuide.pdf,Yes
https://www.tamuk.edu/ori/_files/RC-Forms/IACUC_Forms/03-29-19_Guide-for-the-Care-and-use-of-laboratory-animals.pdf,Yes
https://www.tamuk.edu/ori/_files/RC-Forms/IBC-forms/04-01-19_BMBL.pdf,Yes
https://www.tamuk.edu/ori/_files/RC-Forms/IRB_Forms/IRB_EXEMPT_Template_Consent_Form_Over_18-05-30-2023.docx,Yes
https://www.tamuk.edu/ori/_files/RC-Forms/IRB_Forms/IRB_Procedures_Manual.pdf,Yes
https://www.tamuk.edu/ori/_files/RC-Forms/IRB_Forms/IRB_Template_Consent_Form-05-30-2023.docx,Yes
https://www.tamuk.edu/pes/_files_oir/CDS_reports/CDS_2022-2023.pdf,Yes
https://www.tamuk.edu/pes/_files_oir/CDS_reports/CDS_2023-2024.pdf, Yes
https://www.tamuk.edu/pes/_files_oir/factbook/Factbook12-13Ed18_Updated.pdf,Yes
https://www.tamuk.edu/policy/_files/pdf/15-99-01-K1.pdf,Yes
https://www.tamuk.edu/recsports/Outdoor-Adventures.html,Yes
https://www.tamuk.edu/registrar/RGAD_ACADEMICPROCEDURES/enrollment.html,Yes
https://www.tamuk.edu/registrar/_files_R/Record_Retention_Schedule_2022.pdf,Yes
https://www.tamuk.edu/registrar/_files_R/Student-Handbook.pdf,Yes
https://www.tamuk.edu/registrar/_files_R/System-Records-Retention-Schedule.pdf,Yes
https://www.tamuk.edu/research/_research_files/Newsletter-Dec-2019-May-2020.pdf,Yes
https://www.tamuk.edu/research/_research_files/Newsletter1.pdf,Yes
https://www.tamuk.edu/secl/_files/studentorganizations_files/Clery_2022_TAMUK_CLERY_CSA_presentation.pptx,Yes
https://www.tamuk.edu/secl/_files/studentorganizations_files/csa-crime-statistic-form.docx,Yes
https://www.tamuk.edu/secl/_files/studentorganizations_files/Student-Organization-Handbook-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_April2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_December2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_February2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_March2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_November2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2017-2018/FacultySenateAgenda_September2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2019-2020/Faculty-Senate-Agenda-March-3-2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2019-2020/FacultySenateAgenda-April2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2019-2020/FacultySenateAgendaApril2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2019-2020/FacultySenateAgenda_December2019.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2019-2020/FacultySenateAgenda_February2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2022-2023/FS_Agenda-Nov-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/2022-2023/FS_Agenda-Oct-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/agenda/FS_Agenda-March-2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/Faculty-Senate-Meeting-March-2021-Slides.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FACULTY-SENATE-MEETING-SLIDE-DEC2020-FINAL.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/Faculty-Senate-Meeting-slides_May-4-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/Faculty-Senate-Meetings-Slides-2-Feb-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FacultySenateMinutes_April_2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FacultySenateMinutes_March_2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FacultySenateMinutes_May_2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FS-SLIDES-2020-09-01.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/FS_Agenda-April-2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/Handbook_January-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/Handbook_May-2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2013-2014/FacultySenateMinutes_October2013.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2016-2017/FacultySenateMinutes_September2016.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_April2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_December2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_February2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_March2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_May2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_November2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2017-2018/FacultySenateMinutes_September2017.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2018-2019/FacultySenateMinutes_November2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2018-2019/FacultySenateMinutes_October2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2018-2019/FacultySenateMinutes_September2018.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_April2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_Dec2019.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_Feb2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_March2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_Nov2019.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2019-2020/FacultySenateMinutes_Special-Meeting-Aug-14-2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/Faculty-Senate-Minutes-Mar-2-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_Apr-6-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_Dec-2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_Feb2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_May-4-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_Nov-10-2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2020-2021/FacultySenateMinutes_Sept-1-2020.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/FacultySenateMinutes_Feb-1-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/FacultySenateMinutes_May-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/FacultySenateMinutes_Nov-2-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/FacultySenateMinutes_Oct-5-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/FacultySenateMinutes_Sept-7-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2021-2022/Special-FacultySenateMinutes_Nov-16-2021.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2022-2023/FacultySenateMinutes_October-4-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/2022-2023/FacultySenateMinutes_September-6-2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/FacultySenateMinutes_December_2022.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/FacultySenateMinutes_February_2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/minutes/FacultySenateMinutes_September_2023.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/motions/11-10-2020-1_FACULTY_HANDBOOK_CHANGES.pdf,Yes
https://www.tamuk.edu/senate/_files_FS/TAMUKmeetingproceduresandRobertsRules.pdf,Yes
https://www.tamuk.edu/shw/wellness-program/womens-enrichment.html,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/2010-2012 Biennial Review-FINAL.pdf,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/2012-2014 Biennial Review Final.pdf,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/2014-2016-Biennial-Review.pdf,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/2016-2018-Biennial-Review-Final.pdf,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/Biennial-Review-2018-2020-Final-December-21-2020.pdf,Yes
https://www.tamuk.edu/shw/_files_SHW/shw/Biennial-Review-2020-2022.pdf,Yes
https://www.tamuk.edu/strategicplan/_docs/StrategicPlan2016-2021-Assessment.pdf,Yes
https://www.tamuk.edu/studentaccess/mcnair-purs-symposiums/2021-mcnair-symposium/Corona-Victoria.html,Yes
https://www.tamuk.edu/studentaccess/mcnair-purs-symposiums/2022-mcnair-symposium/Corona-Victoria.html,Yes
https://www.tamuk.edu/studentaccess/mcnair-purs-symposiums/2022-mcnair-symposium/Lopez-Laura.html,Yes
https://www.tamuk.edu/studentaccess/mcnair-purs-symposiums/2023-mcnair-symposium/Flores-Nayeli.html,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2020-mcnair-symposium-files/wiebe-poster.pdf,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2021-mcnair-symposium-files/Corona-Victoria_Final-Poster.pdf,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2022-mcnair-symposium-files/Corona-Victoria_poster.pdf,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2022-mcnair-symposium-files/Green_Jordan-Yara_poster.pdf,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2022-mcnair-symposium-files/Pina-Victoria_poster.pdf,Yes
https://www.tamuk.edu/studentaccess/_files_studentaccess/mcnair-symposium-files/2023-mcnair-symposium/Flores-Nayeli_Poster.pdf,Yes
